Gene	IM-day2	Day2-day4	Day4-day8
AT4G05120	0	0	3.62629
AT4G05140	0	0	3.59981
AT4G05380	0	0	3.10272
AT4G05470	0	0	-2.27231
AT4G05520	0	0	-1.89308
AT4G05631	0	0	3.28252
AT4G06744	0	0	5.03669
AT4G08250	0	0	-1.88832
AT4G08290	0	0	5.5718
AT4G08990	0	0	-2.13969
AT4G09060	0	0	-1.9847
AT4G09160	0	0	-1.96477
AT4G09600	0	0	3.59533
AT4G10150	0	0	-2.114
AT4G10390	0	0	2.15413
AT4G10490	0	0	9.24492
AT4G10500	0	0	1.97147
AT4G10630	0	0	-2.42446
AT4G10640	0	0	-3.31941
AT4G11080	0	0	-2.17043333333333
AT4G11350	0	0	2.40782
AT4G11650	0	0	6.22343
AT4G11720	0	0	-2.26795
AT4G11880	0	0	9.09191
AT4G11910	0	0	4.41626
AT4G11950	0	0	-2.30205
AT4G11990	0	0	-1.93321
AT4G12140	0	0	5.67637
AT4G12220	0	0	3.42406
AT4G12290	0	0	2.79293
AT4G12300	0	0	3.10866
AT4G12320	0	0	2.73289
AT4G12410	0	0	3.68701
AT4G12430	0	0	2.30077
AT4G12540	0	0	-1.91668
AT4G12870	0	0	-2.44572
AT4G12917	0	0	-2.03524
AT4G13000	0	0	2.45796333333333
AT4G13190	0	0	-3.24502666666667
AT4G13195	0	0	-3.97226
AT4G13340	0	0	1.91627
AT4G13345	0	0	2.03389
AT4G13370	0	0	-1.82069
AT4G13480	0	0	2.70189333333333
AT4G13660	0	0	7.35701
AT4G13690	0	0	-3.28716
AT4G14030	0	0	1.88971
AT4G14150	0	0	-1.90888
AT4G14310	0	0	-2.31113
AT4G14330	0	0	-1.94954
AT4G14440	0	0	2.6877
AT4G14480	0	0	4.03681333333333
AT4G14530	0	0	2.02825
AT4G14713	0	0	-1.96157
AT4G14770	0	0	-1.97353
AT4G14810	0	0	-9.5238
AT4G14940	0	0	2.26921
AT4G14980	0	0	5.27872
AT4G15100	0	0	5.55137
AT4G15140	0	0	-1.82558
AT4G15210	0	0	4.346325
AT4G15280	0	0	5.7449
AT4G15330	0	0	12.72907
AT4G15440	0	0	4.07841
AT4G15630	0	0	2.60294
AT4G15700	0	0	7.21919
AT4G15800	0	0	2.02053
AT4G15830	0	0	-1.97425
AT4G15940	0	0	1.86464
AT4G16000	0	0	7.3001
AT4G16380	0	0	2.43322
AT4G16480	0	0	-2.01335
AT4G16500	0	0	2.36791
AT4G16515	0	0	4.3117
AT4G16570	0	0	-2.06862
AT4G16670	0	0	2.95589
AT4G16730	0	0	2.85013
AT4G16790	0	0	1.85323
AT4G17000	0	0	-2.15377
AT4G17470	0	0	9.21489
AT4G17670	0	0	-2.25108
AT4G17695	0	0	2.02888666666667
AT4G17980	0	0	5.25034333333333
AT4G18280	0	0	2.69053
AT4G18290	0	0	-2.48039
AT4G18350	0	0	2.71735
AT4G18830	0	0	2.23321
AT4G18950	0	0	2.60689666666667
AT4G18980	0	0	7.45004
AT4G19095	0	0	-2.20223
AT4G19120	0	0	1.9421
AT4G19160	0	0	1.94418
AT4G19200	0	0	2.69346
AT4G19515	0	0	8.36279
AT4G19620	0	0	5.05173
AT4G19700	0	0	2.85714
AT4G19840	0	0	-2.714
AT4G19980	0	0	3.45963
AT4G20070	0	0	-2.79734
AT4G20690	0	0	-1.81515
AT4G20920	0	0	-2.1341
AT4G20940	0	0	-1.96643
AT4G20970	0	0	6.14324666666667
AT4G21065	0	0	-1.96264
AT4G21270	0	0	-1.85771
AT4G21330	0	0	9.41146666666667
AT4G21410	0	0	2.12599333333333
AT4G21440	0	0	15.8907366666667
AT4G21580	0	0	2.02442
AT4G21690	0	0	-2.47615
AT4G21780	0	0	5.43856
AT4G21820	0	0	-1.9796
AT4G21890	0	0	-2.25572
AT4G21930	0	0	2.04456
AT4G22240	0	0	2.80838
AT4G22470	0	0	43.82402
AT4G22620	0	0	6.11918
AT4G22680	0	0	2.14459
AT4G22790	0	0	3.63295
AT4G22860	0	0	-1.92934
AT4G22900	0	0	-1.85905
AT4G23050	0	0	3.62929
AT4G23200	0	0	4.43482
AT4G23210	0	0	8.57611333333333
AT4G23240	0	0	1.86115
AT4G23250	0	0	3.89106
AT4G23550	0	0	3.73789333333333
AT4G23590	0	0	8.26706
AT4G23713	0	0	-2.09129
AT4G23750	0	0	-2.05692
AT4G23800	0	0	-2.15859
AT4G24040	0	0	7.69188
AT4G24120	0	0	2.08334
AT4G24230	0	0	2.08297
AT4G24450	0	0	-3.82677
AT4G24480	0	0	6.68143
AT4G24670	0	0	-2.07124
AT4G24710	0	0	-2.43385
AT4G25000	0	0	3.56517
AT4G25120	0	0	-1.86659
AT4G25160	0	0	-2.01424
AT4G25240	0	0	-2.18525
AT4G25380	0	0	2.04807
AT4G25410	0	0	2.527875
AT4G25470	0	0	1.92079
AT4G25540	0	0	-2.07734
AT4G25580	0	0	26.11076
AT4G25620	0	0	2.51133
AT4G25707	0	0	-1.80243
AT4G25880	0	0	-1.81714
AT4G26170	0	0	-1.94034
AT4G26200	0	0	2.87626
AT4G26220	0	0	2.97445
AT4G26280	0	0	3.37569
AT4G26330	0	0	-1.82635
AT4G26488	0	0	-2.7471
AT4G26490	0	0	-1.96899
AT4G26660	0	0	-1.96779
AT4G26700	0	0	2.15418
AT4G26795	0	0	-1.92673
AT4G26890	0	0	4.16673666666667
AT4G27140	0	0	4.80502
AT4G27270	0	0	-1.81359
AT4G27370	0	0	-2.0933
AT4G27460	0	0	2.59084
AT4G27480	0	0	2.06404
AT4G27500	0	0	2.60903
AT4G27520	0	0	2.18301
AT4G27560	0	0	2.05376
AT4G27590	0	0	9.58199
AT4G27654	0	0	1.98047
AT4G27790	0	0	10.98231
AT4G28085	0	0	4.14122
AT4G28160	0	0	11.31778
AT4G28190	0	0	-2.21088666666667
AT4G28230	0	0	-1.81435
AT4G28270	0	0	1.91237
AT4G28290	0	0	4.68745
AT4G28300	0	0	1.8316
AT4G28430	0	0	-1.81898
AT4G28556	0	0	-3.16417
AT4G28560	0	0	2.38849
AT4G28570	0	0	1.9762
AT4G28700	0	0	-2.05757
AT4G28720	0	0	5.99237
AT4G28950	0	0	-2.60486
AT4G29030	0	0	-2.21254
AT4G29060	0	0	-1.86091
AT4G29310	0	0	-2.8509
AT4G29360	0	0	-2.81789
AT4G29700	0	0	4.28657
AT4G29905	0	0	-2.75438
AT4G30290	0	0	4.97978
AT4G30350	0	0	2.10415
AT4G30400	0	0	-2.0149
AT4G30430	0	0	1.90549
AT4G30450	0	0	2.8912
AT4G30460	0	0	3.49725
AT4G30530	0	0	3.12685
AT4G30850	0	0	-2.09111
AT4G30990	0	0	1.97862
AT4G31000	0	0	3.13181
AT4G31020	0	0	-2.282505
AT4G31100	0	0	2.55778
AT4G31360	0	0	-2.17186
AT4G31370	0	0	3.35483
AT4G31610	0	0	-2.60811
AT4G31620	0	0	-3.84412
AT4G31640	0	0	-5.16875
AT4G31690	0	0	-1.99192
AT4G31780	0	0	1.81189
AT4G31900	0	0	-1.8407
AT4G31910	0	0	-2.53414
AT4G32105	0	0	5.02849
AT4G32490	0	0	4.13805
AT4G32650	0	0	5.95958
AT4G32800	0	0	-2.131155
AT4G32830	0	0	-1.918375
AT4G32890	0	0	-2.04382666666667
AT4G33020	0	0	2.37676
AT4G33150	0	0	7.33768
AT4G33260	0	0	-2.10115
AT4G33280	0	0	-2.2888
AT4G33390	0	0	3.68615
AT4G33540	0	0	3.30459
AT4G33550	0	0	6.90401
AT4G33560	0	0	-2.73122
AT4G33700	0	0	2.35609
AT4G33800	0	0	8.67983
AT4G33950	0	0	2.00583
AT4G34030	0	0	2.21167
AT4G34050	0	0	1.90631
AT4G34160	0	0	-1.91891
AT4G34230	0	0	4.77062
AT4G34320	0	0	2.16052
AT4G34400	0	0	-2.27284
AT4G34410	0	0	7.05156333333333
AT4G34440	0	0	3.42265
AT4G34510	0	0	-1.81952
AT4G34550	0	0	-4.20367
AT4G34555	0	0	-1.84163
AT4G34750	0	0	-1.84306
AT4G34810	0	0	-2.22718
AT4G35060	0	0	11.97092
AT4G35070	0	0	-1.98394
AT4G35165	0	0	4.30514
AT4G35350	0	0	3.17428
AT4G35390	0	0	3.374
AT4G35610	0	0	13.99051
AT4G35620	0	0	-1.95887
AT4G35630	0	0	1.87358
AT4G35640	0	0	2.64357
AT4G35690	0	0	17.88697
AT4G35720	0	0	22.42097
AT4G35730	0	0	-1.96955
AT4G35770	0	0	7.7867
AT4G36010	0	0	1.86324
AT4G36040	0	0	2.33278
AT4G36060	0	0	-1.96489
AT4G36280	0	0	-1.86326
AT4G36430	0	0	6.57688
AT4G36610	0	0	4.24334
AT4G36700	0	0	5.02353
AT4G36900	0	0	2.00265666666667
AT4G36988	0	0	4.10774
AT4G36990	0	0	2.429135
AT4G37110	0	0	-2.09654
AT4G37230	0	0	-2.16471
AT4G37300	0	0	1.80317
AT4G37410	0	0	6.62128
AT4G37420	0	0	4.82575
AT4G37430	0	0	3.9014
AT4G37580	0	0	-2.40176
AT4G37610	0	0	2.69059
AT4G37750	0	0	-1.84612
AT4G37770	0	0	4.79735
AT4G37980	0	0	12.879445
AT4G37990	0	0	119.05136
AT4G38000	0	0	17.43578
AT4G38340	0	0	-1.88465
AT4G38400	0	0	2.20199
AT4G38420	0	0	6.17716
AT4G38660	0	0	-1.901245
AT4G38770	0	0	14.83224
AT4G38960	0	0	-1.92927
AT4G39090	0	0	1.86957
AT4G39300	0	0	-1.8735
AT4G39600	0	0	-1.86857
AT4G39630	0	0	-2.35934
AT4G39675	0	0	2.96233
AT4G39720	0	0	-2.40307
AT4G39790	0	0	-2.23454
AT4G39800	0	0	-2.056
AT4G39840	0	0	1.92271
AT5G01320	0	0	-2.8857
AT5G01340	0	0	2.15911
AT5G01420	0	0	-2.13109
AT5G01520	0	0	2.50424
AT5G01660	0	0	-2.19866
AT5G01732	0	0	2.16445
AT5G01760	0	0	6.25199
AT5G01810	0	0	1.96599
AT5G01820	0	0	1.96881333333333
AT5G01840	0	0	-2.01265
AT5G01900	0	0	9.02153333333333
AT5G01910	0	0	-1.85856
AT5G01920	0	0	-1.90858
AT5G02200	0	0	2.01561
AT5G02230	0	0	3.34897
AT5G02260	0	0	-1.99686
AT5G02430	0	0	-1.93096
AT5G02550	0	0	-3.11898
AT5G02560	0	0	-1.86512
AT5G02680	0	0	-1.8166
AT5G02690	0	0	-1.91903
AT5G02940	0	0	2.86405
AT5G03150	0	0	-2.96449666666667
AT5G03204	0	0	3.72599
AT5G03810	0	0	3.82201
AT5G03870	0	0	-2.19623
AT5G04130	0	0	-1.95871
AT5G04250	0	0	1.99241
AT5G04610	0	0	-1.80464
AT5G04760	0	0	1.86659
AT5G04820	0	0	-1.87459
AT5G04950	0	0	5.87643
AT5G05090	0	0	-1.81159
AT5G05290	0	0	3.78551
AT5G05340	0	0	40.81396
AT5G05365	0	0	3.1498
AT5G05490	0	0	2.53599
AT5G05510	0	0	-2.29804
AT5G05640	0	0	-3.02923
AT5G05830	0	0	-1.95052
AT5G05965	0	0	2.77958
AT5G06090	0	0	6.47477
AT5G06170	0	0	3.34358
AT5G06200	0	0	-3.89018
AT5G06530	0	0	1.94562
AT5G06839	0	0	3.393755
AT5G06865	0	0	6.50231
AT5G06870	0	0	5.28772
AT5G06930	0	0	-2.04958
AT5G06940	0	0	-2.21833
AT5G07000	0	0	5.16539
AT5G07160	0	0	-2.07893
AT5G07180	0	0	-1.80486
AT5G07190	0	0	-4.65471
AT5G07220	0	0	1.83978
AT5G07310	0	0	6.33884
AT5G07440	0	0	4.07102
AT5G07600	0	0	4.6702
AT5G07610	0	0	6.17845
AT5G07660	0	0	-2.38892
AT5G07680	0	0	2.384695
AT5G07690	0	0	9.25544
AT5G07760	0	0	-2.70718
AT5G07810	0	0	-2.01424
AT5G07880	0	0	-2.03044
AT5G08070	0	0	2.258315
AT5G08100	0	0	-1.82016
AT5G08170	0	0	-3.29152
AT5G08250	0	0	12.06663
AT5G08360	0	0	2.03487
AT5G08460	0	0	1.84543
AT5G09220	0	0	-7.51772
AT5G09300	0	0	-1.951965
AT5G09370	0	0	15.83942
AT5G09530	0	0	18.65879
AT5G09690	0	0	-1.9794
AT5G09700	0	0	-2.16184
AT5G09930	0	0	5.99787
AT5G09970	0	0	-2.39707
AT5G09980	0	0	4.14223
AT5G10030	0	0	2.08462333333333
AT5G10150	0	0	-2.0566
AT5G10260	0	0	1.91355
AT5G10400	0	0	-1.81474
AT5G10430	0	0	-2.83785
AT5G10510	0	0	-1.9067675
AT5G10530	0	0	-1.80955
AT5G10625	0	0	7.86799
AT5G10650	0	0	1.93578
AT5G10720	0	0	-1.88407
AT5G11210	0	0	5.24863
AT5G11260	0	0	-1.94131
AT5G11320	0	0	-2.09969
AT5G11360	0	0	3.27443
AT5G11400	0	0	4.84823333333333
AT5G11410	0	0	2.76752666666667
AT5G11510	0	0	-2.11035
AT5G11520	0	0	2.2553
AT5G11770	0	0	2.06158
AT5G11780	0	0	-1.94749
AT5G12010	0	0	3.51769
AT5G12020	0	0	13.04727
AT5G12030	0	0	13.73129
AT5G12050	0	0	-1.84306
AT5G12080	0	0	-2.299505
AT5G12300	0	0	1.92094
AT5G12360	0	0	-1.97259
AT5G12420	0	0	13.86394
AT5G12890	0	0	1.91639
AT5G12920	0	0	-2.13649
AT5G13170	0	0	4.26837
AT5G13181	0	0	3.09738
AT5G13290	0	0	-1.83959
AT5G13320	0	0	3.58224
AT5G13350	0	0	4.74869
AT5G13400	0	0	2.2076
AT5G13550	0	0	2.56858
AT5G13800	0	0	2.20781
AT5G13820	0	0	2.19305
AT5G13840	0	0	-1.8273
AT5G13920	0	0	-1.80443
AT5G13960	0	0	-1.82692
AT5G14070	0	0	9.90704
AT5G14570	0	0	2.54585
AT5G14750	0	0	-2.619585
AT5G15070	0	0	-1.87207
AT5G15120	0	0	-2.48193
AT5G15160	0	0	2.1176
AT5G15190	0	0	-1.82038
AT5G15230	0	0	-1.80759
AT5G15240	0	0	2.807875
AT5G15510	0	0	-1.99
AT5G15900	0	0	-2.30837
AT5G15970	0	0	3.79353
AT5G16010	0	0	5.23044
AT5G16020	0	0	7.23837
AT5G16250	0	0	-1.95606
AT5G16350	0	0	3.87428
AT5G16360	0	0	3.8665
AT5G16370	0	0	2.71452
AT5G16450	0	0	2.80358
AT5G16530	0	0	-6.26189
AT5G16910	0	0	1.89476
AT5G16970	0	0	20.16891
AT5G17380	0	0	2.6112
AT5G17540	0	0	3.19441
AT5G17700	0	0	4.57146
AT5G17760	0	0	1.99659
AT5G18210	0	0	-1.93722
AT5G18240	0	0	-3.319155
AT5G18270	0	0	3.50570666666667
AT5G18290	0	0	3.00898
AT5G18840	0	0	12.8707
AT5G18930	0	0	-2.41428
AT5G19100	0	0	3.29175
AT5G19110	0	0	14.22462
AT5G19170	0	0	-1.81927
AT5G19440	0	0	3.41396
AT5G19530	0	0	-2.03142
AT5G19855	0	0	1.94051
AT5G19875	0	0	1.97347
AT5G19890	0	0	4.37398
AT5G20250	0	0	2.77073
AT5G20370	0	0	5.41681
AT5G20380	0	0	2.0142
AT5G20410	0	0	-2.03264
AT5G20420	0	0	-2.16413
AT5G20480	0	0	2.08817
AT5G20630	0	0	2.2315
AT5G20790	0	0	4.6133
AT5G20940	0	0	7.9487
AT5G21280	0	0	2.68077
AT5G21960	0	0	2.91361
AT5G22090	0	0	-2.22268
AT5G22440	0	0	-1.99051
AT5G22630	0	0	1.87512
AT5G22794	0	0	-2.40894
AT5G23050	0	0	2.17054
AT5G23660	0	0	4.29918
AT5G23770	0	0	-1.87828
AT5G23830	0	0	3.03653
AT5G23910	0	0	-2.05361
AT5G24030	0	0	5.00497
AT5G24080	0	0	14.75242
AT5G24150	0	0	5.12846
AT5G24205	0	0	-1.96549
AT5G24206	0	0	-2.27649
AT5G24290	0	0	3.17061
AT5G24390	0	0	-1.9137
AT5G24570	0	0	2.13005
AT5G24820	0	0	25.81204
AT5G24860	0	0	-3.4897
AT5G24900	0	0	-4.16506
AT5G25090	0	0	-1.80886
AT5G25220	0	0	2.17387
AT5G25280	0	0	2.1635
AT5G25580	0	0	-2.18054
AT5G25610	0	0	2.06329
AT5G25890	0	0	2.036725
AT5G25950	0	0	6.16668
AT5G26680	0	0	-1.9567
AT5G27000	0	0	-1.84188
AT5G27060	0	0	7.65986
AT5G27450	0	0	-1.85608
AT5G27520	0	0	1.99977
AT5G27550	0	0	-2.02048
AT5G27570	0	0	-2.10523
AT5G27690	0	0	-2.3303
AT5G27945	0	0	-2.14596
AT5G28300	0	0	2.51531333333333
AT5G28640	0	0	-2.16673
AT5G28680	0	0	4.40666
AT5G28830	0	0	2.34001
AT5G33355	0	0	33.46902
AT5G33370	0	0	26.91092
AT5G35770	0	0	-4.01416
AT5G35960	0	0	-1.90611
AT5G36160	0	0	2.37808
AT5G36710	0	0	-2.17904
AT5G37000	0	0	-1.80529
AT5G37010	0	0	-1.84365
AT5G37140	0	0	3.17691
AT5G37240	0	0	-2.21377
AT5G37270	0	0	2.75638
AT5G37550	0	0	3.26777
AT5G37630	0	0	-2.13024
AT5G37640	0	0	1.8236
AT5G37730	0	0	-1.90747
AT5G37790	0	0	-1.90606
AT5G38280	0	0	1.86976
AT5G38530	0	0	3.16387
AT5G38610	0	0	2.6192
AT5G38800	0	0	-3.37924
AT5G38970	0	0	5.0881
AT5G39420	0	0	-1.85209
AT5G39550	0	0	-2.03839
AT5G39590	0	0	1.84961
AT5G39630	0	0	-1.90187
AT5G39760	0	0	-2.23866
AT5G39770	0	0	-2.46876
AT5G39820	0	0	2.18906
AT5G39890	0	0	-3.86658
AT5G40030	0	0	-2.31952333333333
AT5G40040	0	0	-2.47044
AT5G40210	0	0	2.62478
AT5G40260	0	0	23.62273
AT5G40330	0	0	-3.00314
AT5G40450	0	0	6.47315
AT5G40700	0	0	-1.83558
AT5G40730	0	0	2.9422
AT5G40770	0	0	3.98064
AT5G40840	0	0	-2.14972
AT5G41040	0	0	3.16659
AT5G41400	0	0	2.47379
AT5G41570	0	0	-4.80254
AT5G41590	0	0	11.15756
AT5G41800	0	0	5.42012
AT5G41890	0	0	3.76451
AT5G42146	0	0	-3.37377
AT5G42330	0	0	-2.47717
AT5G42780	0	0	-1.872605
AT5G43070	0	0	-2.1798
AT5G43190	0	0	2.00694
AT5G43260	0	0	2.37464
AT5G43580	0	0	12.52668
AT5G43610	0	0	19.51331
AT5G43910	0	0	-1.84359
AT5G43980	0	0	5.90291
AT5G44050	0	0	6.78658
AT5G44220	0	0	-1.93394
AT5G44286	0	0	-1.84807
AT5G44380	0	0	13.49021
AT5G44540	0	0	26.48834
AT5G44550	0	0	-1.85647
AT5G44572	0	0	2.14125
AT5G45280	0	0	2.19339
AT5G45760	0	0	-1.82296
AT5G45810	0	0	3.20962
AT5G45830	0	0	-2.74966
AT5G45950	0	0	2.37422
AT5G46240	0	0	-2.05887
AT5G46540	0	0	4.63802
AT5G47120	0	0	2.07631
AT5G47160	0	0	-1.9526
AT5G47200	0	0	2.32221
AT5G47229	0	0	-2.00814
AT5G47240	0	0	5.80363
AT5G47280	0	0	3.25595
AT5G47510	0	0	-2.0314
AT5G47550	0	0	2.77731
AT5G47920	0	0	2.93157
AT5G47950	0	0	2.79724
AT5G48170	0	0	-1.86503
AT5G48180	0	0	15.69241
AT5G48310	0	0	-1.88181
AT5G48375	0	0	3.68216
AT5G48380	0	0	3.852495
AT5G48400	0	0	2.9755
AT5G48410	0	0	5.05962
AT5G48600	0	0	-2.07722
AT5G48850	0	0	17.41319
AT5G48930	0	0	2.42258
AT5G49152	0	0	-2.38789
AT5G49270	0	0	4.57663
AT5G49360	0	0	6.4753
AT5G49620	0	0	5.83316
AT5G49730	0	0	-1.85392
AT5G49870	0	0	-2.13353
AT5G50010	0	0	-2.03481
AT5G50011	0	0	-1.97172
AT5G50100	0	0	2.42069
AT5G50160	0	0	1.99962
AT5G50210	0	0	1.95174
AT5G50260	0	0	14.98287
AT5G50290	0	0	-1.821
AT5G50570	0	0	1.99739666666667
AT5G50660	0	0	2.3133
AT5G50670	0	0	1.95243333333333
AT5G50760	0	0	8.00419
AT5G50770	0	0	2.45598
AT5G50790	0	0	-2.79559
AT5G50800	0	0	48.82648
AT5G50915	0	0	1.86078
AT5G51060	0	0	10.76279
AT5G51070	0	0	2.81024
AT5G51270	0	0	-2.56778
AT5G51380	0	0	-1.98374
AT5G51530	0	0	-1.85675
AT5G51670	0	0	-2.93973
AT5G51680	0	0	6.47372
AT5G51720	0	0	-1.98582
AT5G51790	0	0	-2.21524333333333
AT5G51800	0	0	-4.13901
AT5G51890	0	0	2.27605
AT5G51990	0	0	1.80178
AT5G52020	0	0	2.26743
AT5G52120	0	0	3.34078
AT5G52160	0	0	10.41171
AT5G52190	0	0	2.60231
AT5G52250	0	0	2.05861
AT5G52300	0	0	5.29147
AT5G52310	0	0	7.15217
AT5G52320	0	0	2.42689
AT5G52340	0	0	3.05844
AT5G52400	0	0	3.9374
AT5G52570	0	0	2.86744
AT5G52797	0	0	2.33779
AT5G52860	0	0	-1.90457
AT5G52882	0	0	2.12842
AT5G52900	0	0	-2.88924
AT5G52920	0	0	2.31969
AT5G52965	0	0	2.47949
AT5G53205	0	0	8.53626
AT5G53240	0	0	2.1352
AT5G53250	0	0	1.86457
AT5G53750	0	0	2.56764
AT5G53870	0	0	11.44642
AT5G53905	0	0	-1.91498
AT5G53970	0	0	2.62134
AT5G54080	0	0	4.38745
AT5G54160	0	0	2.23013
AT5G54300	0	0	4.58178
AT5G54390	0	0	1.9064
AT5G54470	0	0	-2.741815
AT5G54590	0	0	-1.85254
AT5G54670	0	0	-1.88275
AT5G54820	0	0	9.58574
AT5G55050	0	0	10.01515
AT5G55250	0	0	-2.10279
AT5G55370	0	0	5.29947
AT5G55410	0	0	2.98655
AT5G55430	0	0	-3.05207
AT5G55460	0	0	-2.86893
AT5G55520	0	0	-2.21411
AT5G55560	0	0	1.8331
AT5G55820	0	0	-1.89147
AT5G55930	0	0	3.75938
AT5G56120	0	0	-2.20765
AT5G56300	0	0	-4.12196
AT5G56530	0	0	-2.17348
AT5G56550	0	0	1.91266
AT5G56780	0	0	-2.00238666666667
AT5G56795	0	0	10.29386
AT5G56840	0	0	1.90622333333333
AT5G56850	0	0	-1.80171
AT5G56970	0	0	2.27375
AT5G57060	0	0	1.95614
AT5G57123	0	0	2.27061
AT5G57181	0	0	2.73588
AT5G57260	0	0	3.66092
AT5G57380	0	0	4.79844
AT5G57520	0	0	2.6081
AT5G57550	0	0	38.68394
AT5G57565	0	0	2.44319
AT5G57630	0	0	3.63747333333333
AT5G57660	0	0	2.08439666666667
AT5G57710	0	0	1.90716
AT5G57785	0	0	-1.91599
AT5G58050	0	0	-2.25378
AT5G58150	0	0	-1.95118
AT5G58280	0	0	-2.97482
AT5G58340	0	0	-1.8958
AT5G58350	0	0	2.36623
AT5G58540	0	0	2.36319
AT5G58570	0	0	2.53143
AT5G58630	0	0	-2.04594
AT5G58650	0	0	1.93656
AT5G58660	0	0	2.90266
AT5G58680	0	0	4.89252
AT5G58840	0	0	7.32274
AT5G59040	0	0	17.71085
AT5G59050	0	0	1.91356
AT5G59060	0	0	-2.49782
AT5G59220	0	0	2.433
AT5G59305	0	0	-6.59847
AT5G59310	0	0	5.39134
AT5G59320	0	0	15.05177
AT5G59510	0	0	3.25185
AT5G59580	0	0	11.95279
AT5G59845	0	0	2.15317
AT5G59970	0	0	-1.8244
AT5G60150	0	0	-1.98894
AT5G60220	0	0	3.86509
AT5G60250	0	0	-1.81844
AT5G60470	0	0	1.80425
AT5G60530	0	0	6.88143
AT5G60580	0	0	2.30094
AT5G60630	0	0	-2.86857
AT5G60740	0	0	-3.97817
AT5G60930	0	0	-1.97307
AT5G61120	0	0	-2.06646
AT5G61200	0	0	-3.11733
AT5G61400	0	0	-1.81331
AT5G61490	0	0	1.80595
AT5G61520	0	0	1.94535
AT5G61610	0	0	-2.5356
AT5G61740	0	0	1.98
AT5G61865	0	0	-1.92816
AT5G62065	0	0	3.99227
AT5G62210	0	0	-1.9908
AT5G62230	0	0	-2.13902
AT5G62260	0	0	-1.87975
AT5G62320	0	0	-2.21503
AT5G62410	0	0	-1.86381
AT5G62490	0	0	6.13907
AT5G62550	0	0	-2.04576
AT5G62680	0	0	2.18297
AT5G63130	0	0	1.99216
AT5G63180	0	0	2.15746
AT5G63300	0	0	-1.86448
AT5G63540	0	0	-2.08354
AT5G63650	0	0	-1.88618
AT5G63700	0	0	-1.83066
AT5G63715	0	0	-2.10182
AT5G63720	0	0	1.87042
AT5G63750	0	0	5.37566
AT5G63800	0	0	2.19629
AT5G63920	0	0	-2.31474
AT5G63970	0	0	2.24711
AT5G63980	0	0	1.93463
AT5G64170	0	0	-1.91458
AT5G64230	0	0	3.20778
AT5G64240	0	0	-2.50104
AT5G64410	0	0	2.13354
AT5G64450	0	0	2.70841
AT5G64530	0	0	2.03995
AT5G64700	0	0	2.1164
AT5G64800	0	0	-1.85454
AT5G64870	0	0	2.24073
AT5G64960	0	0	-2.09698
AT5G65170	0	0	-1.87625
AT5G65210	0	0	3.92937
AT5G65230	0	0	-2.32147
AT5G65700	0	0	-1.87394
AT5G65970	0	0	3.16931
AT5G66070	0	0	2.21724
AT5G66230	0	0	-1.82053
AT5G66330	0	0	-2.74155
AT5G66558	0	0	2.06463
AT5G66750	0	0	-2.3181
AT5G66990	0	0	20.9472
AT5G67040	0	0	2.08778
AT5G67050	0	0	1.84447
AT5G67090	0	0	1.92305
AT5G67190	0	0	2.24844
AT5G67210	0	0	2.69797
AT5G67270	0	0	-1.91186
AT5G67300	0	0	6.04371
AT5G67480	0	0	2.99863
AT5G67580	0	0	-2.03568
AT5G67600	0	0	1.96786
